fromaccount,toaccount,syscode,timestamp,amount
A11648,1000029,34,2014/12/1 7:16,250
A11648,1000030,34,2014/12/1 7:16,200
A11648,1000001,30,2014/12/1 11:36,644
A11648,1000003,30,2014/12/1 17:28,400
A11648,1000003,30,2014/12/20 7:12,400
A11648,1000011,30,2014/12/20 7:13,250
A11648,1000003,30,2014/12/2 6:58,250
A11648,1000001,30,2014/12/2 11:42,566
A11648,1000010,30,2014/12/2 7:07,100
A11648,1000010,30,2014/12/20 7:25,50
A11648,1000011,30,2014/12/20 11:32,600
A11648,1000011,30,2014/12/2 7:01,250
A11648,1000003,30,2014/12/2 17:57,250
A11648,1000003,30,2014/12/2 17:55,600
A11648,1000011,30,2014/12/26 16:54,150
A11648,1000001,30,2014/12/30 6:43,200
A11648,1000091,19,2014/12/3 16:49,90
A11648,1000011,30,2014/12/30 6:44,250
A11648,1000001,30,2014/12/3 11:40,444
A11648,1000057,267,2014/12/20 18:13,90
A11648,1000213,267,2014/12/20 18:14,700
A11648,1000091,19,2014/12/3 16:43,2
A11648,1000091,19,2014/12/3 16:44,2
A11648,1000091,19,2014/12/3 16:56,122
A11648,1000003,30,2014/12/24 17:29,500
A11648,1000003,30,2014/12/3 17:06,650
A11648,1000057,267,2014/12/20 18:25,60
A11648,1000027,269,2014/12/3 7:27,70
A11648,1000029,269,2014/12/30 17:19,550
A11648,1000030,269,2014/12/3 7:18,200
A11648,1000029,269,2014/12/3 7:18,250
A11648,1000091,19,2014/12/30 21:26,80
A11648,1000057,267,2014/12/21 7:10,700
A11648,1000011,30,2014/12/4 7:09,250
A11648,1000091,19,2014/12/30 21:33,124
A11648,1000030,269,2014/12/4 11:29,200
A11648,1000030,269,2014/12/30 17:18,200
A11648,1000011,30,2014/12/30 11:44,600
A11648,1000057,267,2014/12/21 7:13,230
A11648,1000003,30,2014/12/4 7:07,250
A11648,1000030,269,2014/12/4 11:27,650
A11648,1000011,30,2014/12/21 11:27,600
A11648,1000029,269,2014/12/4 17:45,200
A11648,1000031,269,2014/12/4 17:39,250
A11648,1000030,269,2014/12/4 17:38,200
A11648,1000231,268,2014/12/21 18:07,810
A11648,1000029,269,2015/1/4 6:58,250
A11648,1000030,269,2015/1/4 6:58,250
A11648,1000187,267,2015/1/4 11:25,990
A11648,1000011,30,2015/1/4 17:47,300
A11648,1000003,30,2015/1/4 17:39,370
A11648,1000003,30,2015/1/5 17:39,250
A11648,1000011,30,2015/1/2 7:45,300
A11648,1000011,30,2015/1/2 7:46,250
A11648,1000011,30,2015/1/2 17:52,300
A11648,1000003,30,2015/1/2 17:43,370
A11648,1000011,30,2015/1/2 11:51,200
A11648,1000010,30,2015/1/3 11:34,700
A11648,1000010,30,2015/1/3 7:09,250
A11648,1000011,30,2015/1/3 7:12,250
A11648,1000011,30,2015/1/5 17:37,300
A11648,1000060,267,2015/1/3 17:41,250
A11648,1000011,30,2015/1/5 11:18,600
A11648,1000011,30,2015/1/5 7:29,300
A11648,1000182,267,2015/1/3 17:42,700
A11648,1000011,30,2015/1/5 7:30,250
A11648,1000011,30,2015/1/5 7:40,150
A11648,1000011,30,2015/1/6 6:59,200
A11648,1000001,30,2015/1/6 7:00,100
A11648,1000011,30,2015/1/6 7:00,250
A11648,1000003,30,2015/1/6 17:23,250
A11648,1000011,30,2015/1/6 17:22,350
A11648,1000041,269,2015/1/6 12:02,1400
A11648,1000011,30,2015/1/7 7:15,150
A11648,1000011,30,2015/1/7 7:16,250
A11648,1000001,30,2015/1/7 7:17,100
A11648,1000010,30,2015/1/7 7:17,50
A11648,1000002,99,2015/1/7 11:08,594
A11648,1000091,19,2015/1/7 20:34,118
A11648,1000091,19,2015/1/7 20:27,80
A11648,1000011,30,2015/1/7 17:36,150
A11648,1000003,30,2015/1/7 17:27,250
A11648,1000091,19,2015/1/7 20:21,2
A11648,1000011,30,2015/1/7 17:28,200
A11648,1000029,269,2015/1/8 6:49,200
A11648,1000031,269,2015/1/8 6:50,250
A11648,1000029,269,2015/1/8 6:51,250
A11648,1000011,30,2015/1/8 17:33,250
A11648,1000011,30,2015/1/8 17:26,200
A11648,1000003,30,2015/1/8 17:24,250
A11648,1000091,19,2015/1/9 21:58,110
A11648,1000091,19,2015/1/9 21:52,68
A11648,1000011,30,2015/1/9 17:29,150
A11648,1000011,30,2015/1/9 17:21,150
A11648,1000003,30,2015/1/9 17:23,250
A11648,1000010,30,2015/1/10 11:32,700
A11648,1000003,30,2015/1/10 17:16,250
A11648,1000011,30,2015/1/10 17:25,300
A11648,1000011,30,2015/1/10 17:14,200
A11648,1000001,30,2015/1/10 6:44,200
A11648,1000011,30,2015/1/10 6:58,250
A11648,1000010,30,2015/1/10 6:46,50
A11648,1000001,30,2015/1/10 6:51,100
A11648,1000011,30,2015/1/11 10:57,300
A11648,1000001,30,2015/1/11 6:58,200
A11648,1000011,30,2015/1/11 7:00,250
A11648,1000010,30,2015/1/11 7:01,100
A11648,1000010,30,2015/1/11 17:42,700
A11648,1000003,30,2015/1/11 17:40,50
A11648,1000003,30,2015/1/11 17:40,200
A11648,1000011,30,2015/1/12 7:29,150
A11648,1000011,30,2015/1/12 7:22,150
A11648,1000011,30,2015/1/12 7:23,250
A11648,1000011,30,2015/1/12 17:24,350
A11648,1000003,30,2015/1/12 17:22,250
A11648,1000030,269,2015/1/12 12:29,750
A11648,1000010,30,2015/1/13 6:58,100
A11648,1000001,30,2015/1/13 6:59,100
A11648,1000001,30,2015/1/13 6:59,200
A11648,1000011,30,2015/1/13 7:10,150
A11648,1000011,30,2015/1/13 11:18,600
A11648,1000091,19,2015/1/13 21:38,6
A11648,1000003,30,2015/1/13 17:16,250
A11648,1000091,19,2015/1/13 21:45,136
A11648,1000091,19,2015/1/13 21:52,100
A11648,1000011,30,2015/1/13 17:22,300
A11648,1000011,30,2015/1/13 17:14,200
A11648,1000010,30,2015/1/14 6:53,200
A11648,1000002,99,2015/1/14 11:31,616
A11648,1000001,30,2015/1/14 6:43,300
A11648,1000010,30,2015/1/14 16:53,1200
A11648,1000029,269,2015/1/15 7:00,250
A11648,1000030,269,2015/1/15 7:02,250
A11648,1000030,269,2015/1/15 6:59,200
A11648,1000029,269,2015/1/15 7:00,250
A11648,1000001,30,2015/1/16 7:37,200
A11648,1000001,30,2015/1/16 7:36,100
A11648,1000010,30,2015/1/16 7:45,250
A11648,1000011,30,2015/1/16 11:10,600
A11648,1000091,19,2015/1/16 22:01,174
A11648,1000091,19,2015/1/16 22:06,82
A11648,1000003,30,2015/1/16 17:51,250
A11648,1000011,30,2015/1/17 11:35,1100
A11648,1000011,30,2015/1/18 7:44,250
A11648,1000001,30,2015/1/18 7:51,150
A11648,1000011,30,2015/1/18 7:43,150
A11648,1000011,30,2015/1/18 7:43,150
A12575,1000159,38,2014/9/12 11:23,1066
A12575,1000057,38,2014/9/12 7:55,370
A12575,1000159,38,2014/9/12 17:22,966
A12575,1000057,38,2014/9/13 8:10,370
A12575,1000057,38,2014/9/13 8:25,400
A12575,1000057,38,2014/9/14 8:38,380
A12575,1000159,38,2014/9/14 11:32,500
A12611,1000240,136,2014/12/30 18:11,2000
A12611,1000001,30,2014/12/5 12:05,1016
A12611,1000091,19,2014/12/5 17:21,80
A12611,1000091,19,2014/12/5 17:17,200
A12611,1000001,30,2014/12/11 11:50,966
A12611,1000240,136,2014/12/12 12:52,1500
A12611,1000001,30,2014/12/12 11:59,866
A12611,1000001,30,2014/12/13 12:01,866
A12611,1000231,268,2014/12/13 17:50,1200
A12611,1000003,30,2014/12/14 10:12,600
A12611,1000231,268,2014/12/24 11:26,1000
A12611,1000240,136,2014/12/31 17:37,1500
A12611,1000185,267,2014/12/6 17:23,990
A12611,1000233,268,2014/12/7 11:51,966
A12611,1000233,268,2014/12/15 9:53,300
A12611,1000233,268,2014/12/15 9:53,150
A12611,1000240,136,2014/12/15 17:55,2000
A12611,1000039,269,2014/12/7 18:23,11100
A12611,1000233,268,2014/12/31 12:36,1100
A12611,1000240,136,2014/12/27 16:51,1500
A12611,1000001,30,2014/12/8 11:39,716
A12611,1000236,135,2014/12/8 17:34,1500
A12611,1000003,30,2014/12/9 12:42,1250
A12611,1000038,269,2014/12/16 12:15,900
A12611,1000236,135,2014/12/17 16:07,1500
A12611,1000233,268,2014/12/9 17:37,966
A12611,1000240,136,2014/12/23 17:42,1500
A12611,1000233,268,2014/12/10 12:14,916
A12611,1000231,268,2014/12/17 11:50,1066
A12611,1000231,268,2014/12/23 12:03,1500
A12611,1000236,135,2014/12/26 17:35,1500
A12611,1000231,268,2014/12/28 18:06,1000
A12611,1000231,268,2014/12/30 17:43,1360
A12611,1000233,36,2014/12/4 17:31,1216
A12611,1000002,99,2014/12/5 17:30,616
A12611,1000233,268,2015/1/4 17:25,1216
A12611,1000240,136,2015/1/2 17:41,1500
A12611,1000233,268,2015/1/3 11:22,716
A12611,1000029,269,2015/1/5 18:26,4600
A12611,1000233,268,2015/1/6 12:16,1166
A12611,1000101,31,2015/1/7 12:24,400
A12611,1000240,136,2015/1/8 18:40,2000
A12611,1000233,268,2015/1/9 7:43,150
A12611,1000233,268,2015/1/9 11:19,1216
A12611,1000233,268,2015/1/9 7:41,520
A12611,1000233,268,2015/1/9 7:42,70
A12611,1000047,268,2015/1/9 20:45,10010
A12625,1000178,37,2014/9/14 17:43,766
A12625,1000178,37,2014/9/16 11:49,766
A12625,1000231,36,2014/9/17 11:00,866
A12625,1000233,36,2014/9/18 11:11,1000
A12625,1000231,36,2014/9/18 17:59,1066
A12625,1000233,36,2014/9/19 11:06,1000
A12625,1000231,36,2014/9/21 11:18,866
A12625,1000178,37,2014/9/22 11:31,866
A12625,1000233,36,2014/9/22 17:23,1000
A12625,1000178,37,2014/9/23 11:10,966
A12625,1000233,36,2014/9/23 17:17,1200
A12625,1000233,36,2014/9/24 10:49,966
A12625,1000233,36,2014/9/24 10:49,250
A12625,1000179,37,2014/9/26 11:35,1100
A12625,1000233,36,2014/9/28 11:49,600
A12625,1000047,36,2014/9/28 12:09,200
A12625,1000233,36,2014/9/28 11:53,500
A12625,1000179,37,2014/9/29 11:13,700
A12625,1000179,37,2014/9/29 11:13,80
A12625,1000233,36,2014/9/30 11:46,700
A12625,1000233,36,2014/10/4 11:11,450
A12625,1000233,36,2014/10/4 11:04,1000
A12625,1000233,36,2014/10/5 16:56,2200
A12625,1000233,36,2014/10/5 16:59,450
A12625,1000231,36,2014/10/6 11:29,866
A12625,1000233,36,2014/10/6 21:59,1000
A12625,1000233,36,2014/10/6 21:59,500
A12625,1000233,36,2014/10/7 12:03,1000
A12625,1000233,36,2014/10/8 12:15,1000
A12625,1000233,36,2014/10/9 12:05,1000
A12625,1000047,36,2014/10/9 12:25,200
A12625,1000231,36,2014/10/10 17:10,866
A12625,1000055,38,2014/10/11 10:45,1244
A12625,1000057,38,2014/10/12 7:54,480
A12625,1000233,36,2014/10/12 16:47,1000
A12625,1000047,36,2014/10/12 17:05,180
A12625,1000055,38,2014/10/13 10:59,1466
A12625,1000019,49,2014/10/14 12:24,200
A12625,1000019,49,2014/10/14 12:22,800
A12625,1000233,36,2014/10/18 9:08,580
A12625,1000232,36,2014/10/18 12:39,720
A12625,1000233,36,2014/10/21 11:28,1000
A12625,1000233,36,2014/10/22 12:12,1016
A12625,1000233,36,2014/10/22 18:19,316
A12625,1000233,36,2014/10/22 18:20,450
A12625,1000233,36,2014/10/22 18:19,500
A12625,1000233,36,2014/10/23 11:06,200
A12625,1000233,36,2014/10/23 11:06,866
A12625,1000233,36,2014/10/24 11:57,1016
A12625,1000233,36,2014/10/24 11:58,250
A12625,1000233,36,2014/10/26 11:10,816
A12625,1000233,36,2014/10/26 17:36,1366
A12625,1000057,38,2014/10/27 6:44,570
A12625,1000233,36,2014/10/27 17:59,866
A12625,1000233,36,2014/10/28 11:21,1160
A12625,1000233,36,2014/10/28 11:20,1116
A12625,1000233,36,2014/10/28 10:59,766
A12625,1000057,38,2014/10/29 7:01,480
A12625,1000233,36,2014/10/30 8:35,700
A12625,1000187,38,2014/11/9 17:36,990
A12625,1000159,38,2014/11/9 17:37,600
A12625,1000233,36,2014/11/10 12:04,866
A12625,1000233,36,2014/11/10 12:05,200
A12625,1000178,37,2014/11/11 17:19,200
A12625,1000178,37,2014/11/11 17:18,766
A12625,1000233,36,2014/11/11 11:01,1016
A12625,1000233,36,2014/11/11 11:01,300
A12625,1000211,38,2014/11/12 8:31,400
A12625,1000233,36,2014/11/13 10:58,1316
A12625,1000233,36,2014/11/16 11:15,1266
A12625,1000233,36,2014/11/17 9:31,300
A12625,1000031,34,2014/11/17 11:23,1570
A12625,1000233,36,2014/11/17 17:28,1316
A12625,1000233,36,2014/11/18 11:20,150
A12625,1000233,36,2014/11/18 11:19,766
A12625,1000233,36,2014/11/18 11:20,150
A12625,1000233,36,2014/11/19 17:58,450
A12625,1000233,36,2014/11/19 17:52,866
A12625,1000233,36,2014/11/20 11:11,1116
A12625,1000233,36,2014/11/20 11:11,1100
A12625,1000233,36,2014/11/23 11:15,616
A12625,1000233,36,2014/11/23 11:15,200
A12625,1000047,36,2014/11/23 17:48,200
A12625,1000233,36,2014/11/23 17:32,1116
A12625,1000233,36,2014/11/24 11:53,400
A12625,1000233,36,2014/11/24 11:51,816
A12625,1000233,36,2014/11/24 18:10,766
A12625,1000233,36,2014/11/24 18:11,400
A12625,1000019,49,2014/11/25 11:57,500
A12625,1000019,49,2014/11/25 11:57,800
A12625,1000233,36,2014/11/26 11:23,966
A12625,1000233,36,2014/11/26 16:53,1166
A12625,1000233,36,2014/11/27 11:25,1016
A12625,1000037,34,2014/11/27 16:46,320
A12625,1000027,34,2014/11/27 16:51,800
A12625,1000239,38,2014/11/27 12:15,1090
A12625,1000239,38,2014/11/27 12:12,860
A12625,1000027,34,2014/11/28 10:49,666
A12625,1000095,64,2014/11/28 10:29,200
A12625,1000233,36,2014/11/2 10:51,1338
A12625,1000233,36,2014/11/2 17:52,1216
A12625,1000233,36,2014/11/3 17:48,816
A12625,1000233,36,2014/11/3 17:48,200
A12625,1000040,34,2014/11/3 11:22,1450
A12625,1000233,36,2014/11/4 11:09,1016
A12625,1000233,36,2014/11/4 9:27,380
A12625,1000233,36,2014/11/4 11:10,200
A12625,1000047,36,2014/11/4 16:34,850
A12625,1000233,36,2014/11/4 16:36,716
A12625,1000233,36,2014/11/4 16:36,1016
A12625,1000019,49,2014/11/5 10:41,500
A12625,1000019,49,2014/11/5 10:37,800
A12625,1000019,49,2014/11/5 10:52,350
A12625,1000047,36,2014/11/5 17:21,400
A12625,1000233,36,2014/11/5 17:25,966
A12625,1000233,36,2014/11/6 11:10,966
A12625,1000233,36,2014/11/6 17:22,200
A12625,1000233,36,2014/11/6 17:22,666
A12625,1000233,36,2014/11/7 11:02,866
A12625,1000233,268,2014/12/30 11:44,966
A12625,1000231,36,2014/12/5 11:03,1200
A12625,1000231,36,2014/12/5 11:08,450
A12625,1000057,38,2014/12/5 8:40,370
A12625,1000244,268,2014/12/22 18:45,800
A12625,1000233,268,2014/12/11 11:18,400
A12625,1000233,268,2014/12/11 11:17,860
A12625,1000233,268,2014/12/11 17:32,1016
A12625,1000101,31,2014/12/12 15:39,400
A12625,1000233,268,2014/12/22 18:32,1000
A12625,1000233,268,2014/12/24 11:31,866
A12625,1000233,268,2014/12/14 11:09,960
A12625,1000233,268,2014/12/14 11:09,300
A12625,1000244,268,2014/12/22 18:43,800
A12625,1000233,268,2014/12/31 10:51,1300
A12625,1000047,268,2014/12/31 11:09,2020
A12625,1000233,268,2014/12/31 10:53,250
A12625,1000233,268,2014/12/15 17:10,716
A12625,1000159,267,2014/12/7 11:15,1166
A12625,1000233,268,2014/12/15 17:11,300
A12625,1000233,268,2014/12/8 17:00,1166
A12625,1000244,268,2014/12/16 13:33,1600
A12625,1000244,268,2014/12/16 14:27,1600
A12625,1000244,268,2014/12/16 13:50,1700
A12625,1000233,268,2014/12/16 11:31,1016
A12625,1000233,268,2014/12/17 11:07,1066
A12625,1000233,268,2014/12/10 10:49,916
A12625,1000233,268,2014/12/23 11:23,866
A12625,1000233,268,2014/12/23 17:40,750
A12625,1000095,22,2014/12/27 17:58,200
A12625,1000233,268,2014/12/18 17:36,150
A12625,1000233,268,2014/12/23 17:34,1000
A12625,1000233,268,2014/12/18 17:32,1000
A12625,1000233,268,2014/12/18 11:31,200
A12625,1000233,268,2014/12/23 11:25,200
A12625,1000233,268,2014/12/18 11:31,866
A12625,1000233,268,2014/12/28 11:25,1166
A12625,1000244,268,2014/12/28 11:40,3300
A12625,1000047,268,2014/12/28 11:47,100
A12625,1000233,268,2014/12/28 17:13,200
A12625,1000047,268,2014/12/28 17:28,520
A12625,1000233,268,2014/12/28 17:13,766
A12625,1000233,268,2014/12/19 10:57,1066
A12625,1000047,268,2014/12/19 18:03,520
A12625,1000233,268,2014/12/19 17:37,1000
A12625,1000233,268,2014/12/19 17:42,650
A12625,1000233,268,2014/12/29 18:23,500
A12625,1000047,268,2014/12/29 18:48,750
A12625,1000233,268,2014/12/29 11:41,716
A12625,1000047,36,2014/12/1 9:31,640
A12625,1000233,36,2014/12/1 9:24,70
A12625,1000233,36,2014/12/1 9:23,240
A12625,1000233,268,2014/12/29 11:44,400
A12625,1000233,268,2014/12/29 18:22,1000
A12625,1000233,268,2014/12/20 11:27,1000
A12625,1000233,268,2014/12/20 11:27,650
A12625,1000233,36,2014/12/2 10:55,966
A12625,1000233,36,2014/12/2 10:55,500
A12625,1000233,36,2014/12/3 10:51,500
A12625,1000047,268,2014/12/24 18:10,520
A12625,1000233,36,2014/12/3 10:45,866
A12625,1000047,268,2014/12/30 17:53,520
A12625,1000233,36,2014/12/3 17:18,816
A12625,1000233,268,2014/12/30 17:34,966
A12625,1000233,36,2014/12/3 17:19,400
A12625,1000019,49,2014/12/24 17:39,800
A12625,1000047,268,2014/12/30 11:58,1300
A12625,1000233,36,2014/12/4 10:51,1266
A12625,1000019,49,2014/12/24 17:40,400
A12625,1000233,268,2014/12/30 17:35,150
A12625,1000019,49,2015/1/5 12:05,800
A12625,1000233,268,2015/1/1 11:23,1166
A12625,1000233,268,2015/1/1 11:24,22
A12625,1000030,269,2015/1/2 11:17,700
A12625,1000095,22,2015/1/5 17:32,146
A12625,1000019,49,2015/1/5 12:05,400
A12625,1000095,22,2015/1/2 17:24,200
A12625,1000233,268,2015/1/6 11:13,716
A12625,1000233,268,2015/1/6 11:13,400
A12625,1000047,268,2015/1/6 11:31,650
A12625,1000233,268,2015/1/19 11:38,866
A12625,1000233,268,2015/1/7 10:59,866
A12625,1000047,268,2015/1/7 11:10,650
A12625,1000095,22,2015/1/7 17:40,162
A12625,1000047,268,2015/1/20 10:59,650
A12625,1000019,49,2015/1/8 10:54,1300
A12625,1000016,28,2015/1/8 11:09,2250
A12625,1000233,268,2015/1/20 10:43,816
A12625,1000233,268,2015/1/9 11:02,150
A12625,1000047,268,2015/1/9 11:21,650
A12625,1000233,268,2015/1/9 11:02,916
A12625,1000233,268,2015/1/10 11:41,916
A12625,1000178,266,2015/1/22 11:01,866
A12625,1000233,268,2015/1/12 11:38,966
A12625,1000233,268,2015/1/23 11:04,916
A12625,1000233,268,2015/1/13 11:21,966
A12625,1000187,267,2015/1/14 11:47,990
A12625,1000233,268,2015/1/25 12:21,916
A12625,1000047,268,2015/1/19 13:23,1750
A12906,1000003,30,2014/9/1 12:25,150
A12906,1000001,30,2014/9/1 12:12,722
A12906,1000001,30,2014/9/1 12:14,400
A12906,1000002,99,2014/9/1 17:10,722
A12906,1000001,30,2014/9/2 17:32,322
A12906,1000003,30,2014/9/2 17:33,250
A12906,1000001,30,2014/9/2 17:32,300
A12906,1000001,30,2014/9/2 12:06,922
A12906,1000001,30,2014/9/4 12:08,894
A12906,1000003,30,2014/9/4 17:29,250
A12906,1000001,30,2014/9/4 17:18,622
A12906,1000001,30,2014/9/4 17:18,200
A12906,1000001,30,2014/9/5 17:51,416
A12906,1000001,30,2014/9/5 12:13,1122
A12906,1000003,30,2014/9/5 17:51,250
A12906,1000011,30,2014/9/7 18:18,300
A12906,1000002,99,2014/9/7 18:05,900
A12906,1000001,30,2014/9/8 17:21,1066
A12906,1000002,99,2014/9/8 11:24,697
A12906,1000003,30,2014/9/9 12:23,250
A12906,1000002,99,2014/9/9 17:36,922
A12906,1000001,30,2014/9/9 12:11,672
A12906,1000001,30,2014/9/10 12:13,972
A12906,1000001,30,2014/9/10 18:00,572
A12906,1000003,30,2014/9/10 18:14,200
A12906,1000003,30,2014/9/11 17:47,250
A12906,1000001,30,2014/9/11 17:35,822
A12906,1000001,30,2014/9/11 12:13,994
A12906,1000001,30,2014/9/12 12:10,794
A12906,1000003,30,2014/9/12 18:36,700
A12906,1000003,30,2014/9/13 18:30,250
A12906,1000001,30,2014/9/13 18:16,944
A12906,1000027,34,2014/9/15 12:15,1066
A12906,1000001,30,2014/9/15 17:25,622
A12906,1000001,30,2014/9/16 17:29,672
A12906,1000001,30,2014/9/16 12:12,472
A12906,1000011,30,2014/9/16 12:20,300
A12906,1000001,30,2014/9/17 17:26,522
A12906,1000001,30,2014/9/17 17:26,300
A12906,1000041,34,2014/9/17 12:13,960
A12906,1000001,30,2014/9/18 12:13,522
A12906,1000003,30,2014/9/18 18:46,300
A12906,1000003,30,2014/9/18 18:46,200
A12906,1000011,30,2014/9/18 18:43,300
A12906,1000001,30,2014/9/20 18:07,922
A12906,1000011,30,2014/9/20 18:19,300
A12906,1000011,30,2014/10/9 17:43,300
A12906,1000002,99,2014/10/9 17:27,872
A12906,1000001,30,2014/10/9 12:20,1022
A12906,1000002,99,2014/10/10 17:35,522
A12906,1000011,30,2014/10/10 12:27,300
A12906,1000002,99,2014/10/10 12:16,772
A12906,1000001,30,2014/10/11 12:16,922
A12906,1000010,30,2014/10/11 17:58,1500
A12906,1000011,30,2014/10/11 12:28,300
A12906,1000003,30,2014/10/11 17:59,200
A12906,1000002,99,2014/10/12 10:23,494
A12906,1000011,30,2014/10/12 10:36,300
A12906,1000003,30,2014/10/12 18:34,700
A12906,1000003,30,2014/10/12 18:34,250
A12906,1000003,30,2014/10/12 18:36,150
A12906,1000002,99,2014/10/13 12:08,872
A12906,1000002,99,2014/10/13 17:33,622
A12906,1000001,30,2014/10/14 18:02,1244
A12906,1000011,30,2014/10/14 18:17,300
A12906,1000001,30,2014/10/14 12:18,1072
A12906,1000001,30,2014/10/15 12:13,772
A12906,1000011,30,2014/10/15 18:21,150
A12906,1000011,30,2014/10/15 18:20,800
A12906,1000027,34,2014/10/16 11:42,816
A12906,1000002,99,2014/10/16 18:06,722
A12906,1000003,30,2014/10/17 12:28,200
A12906,1000002,99,2014/10/17 17:19,872
A12906,1000001,30,2014/10/17 12:16,744
A12906,1000003,30,2014/10/17 12:28,50
A12906,1000001,30,2014/10/18 17:59,894
A12906,1000011,30,2014/10/18 18:11,150
A12906,1000002,99,2014/10/19 11:19,822
A12906,1000003,30,2014/10/19 11:33,200
A12906,1000001,30,2014/10/20 11:57,1016
A12906,1000001,30,2014/10/20 17:13,594
A12906,1000001,30,2014/10/21 12:13,1122
A12906,1000001,30,2014/10/21 18:08,772
A12906,1000011,30,2014/10/22 12:21,300
A12906,1000002,99,2014/10/22 12:09,972
A12906,1000001,30,2014/10/22 17:18,522
A12906,1000011,30,2014/10/23 12:25,300
A12906,1000001,30,2014/10/23 12:15,822
A12906,1000011,30,2014/10/23 18:24,200
A12906,1000003,30,2014/10/23 18:26,650
A12906,1000003,30,2014/10/23 18:28,200
A12906,1000003,30,2014/10/23 18:34,400
A12906,1000001,30,2014/10/24 12:15,722
A12906,1000002,99,2014/10/27 12:07,822
A12906,1000001,30,2014/10/28 12:02,972
A12906,1000001,30,2014/10/29 11:54,1170
A12906,1000011,30,2014/10/29 12:03,300
A12906,1000001,30,2014/10/30 12:07,922
A12906,1000002,99,2014/10/30 17:30,522
A12906,1000011,30,2014/10/30 12:22,300
A12906,1000011,30,2014/10/31 12:12,300
A12906,1000002,99,2014/10/31 12:02,472
A12906,1000003,30,2014/11/8 18:11,300
A12906,1000003,30,2014/11/9 18:09,250
A12906,1000003,30,2014/11/9 18:10,150
A12906,1000003,30,2014/11/9 18:08,700
A12906,1000001,30,2014/11/10 12:10,1022
A12906,1000011,30,2014/11/11 12:33,300
A12906,1000001,30,2014/11/11 12:12,1094
A12906,1000001,30,2014/11/11 17:27,122
A12906,1000001,30,2014/11/11 17:27,522
A12906,1000001,30,2014/11/12 12:11,822
A12906,1000001,30,2014/11/14 12:18,772
A12906,1000011,30,2014/11/14 18:32,150
A12906,1000001,30,2014/11/14 18:21,622
A12906,1000001,30,2014/11/15 17:28,894
A12906,1000003,30,2014/11/17 12:25,300
A12906,1000001,30,2014/11/17 17:16,200
